Date,Selic anualizada base 252 - %a.a.,Selic %a.d.,Retorno Selic(1M),Retorno Selic(3M),Retorno Selic(6M),Retorno Selic(12M)
2022-10-11,13.65,0.0507880373261881,1.020676620256289,3.1728586907032286,6.279900866492749,11.110254878071002
2022-10-13,13.65,0.0507880373261881,1.020676620256289,3.174663895072438,6.28738904358519,11.140360294525209
2022-10-14,13.65,0.0507880373261881,1.020676620256289,3.176469131027293,6.294877748273109,11.170473868067376
2022-10-17,13.65,0.0507880373261881,1.020676620256289,3.178274398568015,6.302366980593654,11.200595600907114
2022-10-18,13.65,0.0507880373261881,1.020676620256289,3.180079697695226,6.309856740584263,11.230725495255767
2022-10-19,13.65,0.0507880373261881,1.020676620256289,3.181885028409792,6.317347028281883,11.260863553324363
2022-10-20,13.65,0.0507880373261881,1.020676620256289,3.1836903907118463,6.3248378437235075,11.291009777325268
2022-10-21,13.65,0.0507880373261881,1.020676620256289,3.185495784602188,6.332329186946528,11.321164169470421
2022-10-24,13.65,0.0507880373261881,1.020676620256289,3.187301210081417,6.339821057988182,11.351326731973522
2022-10-25,13.65,0.0507880373261881,1.020676620256289,3.189106667149888,6.3473134568856615,11.381497467048241
2022-10-26,13.65,0.0507880373261881,1.020676620256289,3.190912155808201,6.354806383675982,11.411676376908764
2022-10-27,13.65,0.0507880373261881,1.020676620256289,3.192717676057044,6.362299838396357,11.43565825477788
2022-10-28,13.65,0.0507880373261881,1.020676620256289,3.194523227896906,6.36979382108418,11.45964529485719
2022-10-31,13.65,0.0507880373261881,1.020676620256289,3.196328811328053,6.3772883317765094,11.483637498257648
2022-11-01,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.381019151455192,11.507634866090388
2022-11-03,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.384750101979608,11.531637399467808
2022-11-04,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.3884811833543775,11.555645099501245
2022-11-07,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.3922123955838295,11.579657967302804
2022-11-08,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.3959437386731155,11.603676003985598
2022-11-09,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.39967521262641,11.627699210660914
2022-11-10,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.403406817448398,11.651727588442974
2022-11-11,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.407138553143521,11.675761138444019
2022-11-14,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.4108704197166855,11.699799861778203
2022-11-16,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.414602417172177,11.72384375955804
2022-11-17,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.418334545514903,11.747892832898167
2022-11-18,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.422066804749305,11.771947082912092
2022-11-21,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.425799194879622,11.796006510714797
2022-11-22,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.429531715910941,11.820071117420273
2022-11-23,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.433264367847702,11.844140904143629
2022-11-24,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.436997150694435,11.86821587199951
2022-11-25,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.440730064455735,11.892296022103622
2022-11-28,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.444463109136334,11.91638135557107
2022-11-29,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.448196284740582,11.940471873517854
2022-11-30,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.451929591273342,11.964567577060059
2022-12-01,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.455663028738856,11.98866846731339
